1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
Reporter,Nagoya University of Commerce & Business,n/a,Japan,3815,32.1,"Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management"
Reporter,Nakhchivan State University,n/a,Azerbaijan,7652,7.9,"Architecture,Biological Sciences,Law,Languages, Literature & Linguistics,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Computer Science,Chemistry,Business & Management,Veterinary Science,Geography,Accounting & Finance,Archaeology,Sport Science,Education,Medicine & Dentistry,Mathematics & Statistics,Psychology,Sociology,Agriculture & Forestry,Chemical Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies"
Reporter,Nakhon Ratchasima Rajabhat University,n/a,Thailand,15044,27.8,"Veterinary Science,Other Health,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Accounting & Finance,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Computer Science,Sociology,Architecture,Chemistry,Languages, Literature & Linguistics,Agriculture & Forestry,Law,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Sport Science,Business & Management,History, Philosophy & Theology,Physics & Astronomy,Education,Electrical & Electronic Engineering,Geography"
Reporter,Namal University,n/a,Pakistan,557,15.9,"Business & Management,Mathematics & Statistics,Computer Science,Electrical & Electronic Engineering"
Reporter,Namangan Engineering Construction Institute,n/a,Uzbekistan,7886,20.9,"Electrical & Electronic Engineering,Business & Management,Architecture,Computer Science,Economics & Econometrics,Civil Engineering,Accounting & Finance,Agriculture & Forestry,Chemical Engineering,General Engineering,Geology, Environmental, Earth & Marine Sciences"
Reporter,Namangan Institute of Engineering and Technology,n/a,Uzbekistan,5094,14.1,"Art, Performing Arts & Design,Biological Sciences,Agriculture & Forestry,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Business & Management,Chemical Engineering,General Engineering,Economics & Econometrics,Accounting & Finance,Chemistry"
Reporter,Namangan State University,n/a,Uzbekistan,24148,25.8,"Law,Medicine & Dentistry,Other Health,Chemistry,Biological Sciences,Sociology,Veterinary Science,Psychology,Physics & Astronomy,History, Philosophy & Theology,Business & Management,Education,Agriculture & Forestry,Art, Performing Arts & Design,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Computer Science,Economics & Econometrics,Sport Science,Archaeology,Languages, Literature & Linguistics"
Reporter,Narxoz University,n/a,Kazakhstan,3187,13,"Computer Science,Agriculture & Forestry,Mathematics & Statistics,Sociology,Psychology,Business & Management,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),Economics & Econometrics"
Reporter,"Nasarawa State University, Keffi",n/a,Nigeria,12885,13.2,"Civil Engineering,Law,Other Health,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Education,History, Philosophy & Theology,Mathematics & Statistics,Geography,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Physics & Astronomy,Business & Management,Agriculture & Forestry,Chemistry,Psychology,Art, Performing Arts & Design,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Politics & International Studies (incl Development Studies)"
Reporter,Universidad Nacional Agraria La Molina,n/a,Peru,8139,13.2,"Economics & Econometrics,Veterinary Science,General Engineering,Accounting & Finance,Physics & Astronomy,Sociology,Chemical Engineering,Chemistry,Mathematics & Statistics,Agriculture & Forestry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Civil Engineering"
Reporter,National Film and Television School,n/a,United Kingdom,400,7.3,"Business & Management,Art, Performing Arts & Design"
Reporter,National University of Food Technologies,n/a,Ukraine,5361,10.1,"Agriculture & Forestry,Languages, Literature & Linguistics,Computer Science,Civil Engineering,Mechanical & Aerospace Engineering,Business & Management,Economics & Econometrics,Sport Science,Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Accounting & Finance"
Reporter,National University Odessa Law Academy,n/a,Ukraine,11600,18.6,"Business & Management,Psychology,Sociology,Politics & International Studies (incl Development Studies),Computer Science,Languages, Literature & Linguistics,Communication & Media Studies,History, Philosophy & Theology,Law"
Reporter,The National University of Ostroh Academy,n/a,Ukraine,3923,9.8,"Computer Science,Other Health,Education,Archaeology,Accounting & Finance,Law,Communication & Media Studies,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Business & Management,Psychology,Languages, Literature & Linguistics"
Reporter,National Polytechnic University of Armenia,n/a,Armenia,5583,7.3,"Economics & Econometrics,Civil Engineering,Electrical & Electronic Engineering,Chemical Engineering,Art, Performing Arts & Design,Computer Science,Mechanical & Aerospace Engineering,General Engineering,Business & Management"
Reporter,National University of Quilmes,n/a,Argentina,42123,32.4,"Architecture,Education,Economics & Econometrics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,General Engineering,Mathematics & Statistics,Business & Management,Geography,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Chemistry,Sociology,Computer Science,Electrical & Electronic Engineering,Communication & Media Studies,Other Health,Accounting & Finance"
Reporter,National School of Artificial Intelligence (ENSIA),n/a,Algeria,200,12.5,"Mathematics & Statistics,Computer Science"
Reporter,"National University of Science and Technology, Oman",n/a,Oman,5230,18.2,"Other Health,Civil Engineering,Medicine & Dentistry,General Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering"
Reporter,"National University, Sudan",n/a,Sudan,6323,15.1,"Civil Engineering,Architecture,Accounting & Finance,Education,Electrical & Electronic Engineering,General Engineering,Other Health,Medicine & Dentistry,Biological Sciences,Business & Management,Chemistry,Economics & Econometrics,Computer Science,Politics & International Studies (incl Development Studies)"
Reporter,National Textile University,n/a,Pakistan,3766,18.8,"Mathematics & Statistics,Art, Performing Arts & Design,Physics & Astronomy,General Engineering,Accounting & Finance,Chemistry,Business & Management,Computer Science"
Reporter,National Transport University,n/a,Ukraine,6220,10.2,"Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Business & Management,Education,Chemical Engineering,Art, Performing Arts & Design,General Engineering,Law,Civil Engineering,Languages, Literature & Linguistics"
Reporter,National University of Water and Environmental Engineering,n/a,Ukraine,6356,16.1,"Civil Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,General Engineering,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Law,Agriculture & Forestry,Architecture,Mathematics & Statistics,Mechanical & Aerospace Engineering,Other Health,Business & Management"
Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”,n/a,Ukraine,5356,8.7,"Sport Science,Geology, Environmental, Earth & Marine Sciences,Architecture,Business & Management,Other Health,Accounting & Finance,Art, Performing Arts & Design,Education,Electrical & Electronic Engineering,Computer Science,Economics & Econometrics,Civil Engineering,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies)"
Reporter,Navoi State Pedagogical Institute,n/a,Uzbekistan,10178,26.4,"Biological Sciences,Chemistry,Medicine & Dentistry,Physics & Astronomy,Sport Science,Mathematics & Statistics,Languages, Literature & Linguistics,Psychology,History, Philosophy & Theology,Geography,Computer Science,Art, Performing Arts & Design,Education"
Reporter,Netaji Subhas University of Technology,n/a,India,6676,14.6,"Mechanical & Aerospace Engineering,Business & Management,Biological Sciences,Chemistry,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Electrical & Electronic Engineering,Computer Science,Architecture,Civil Engineering"
Reporter,Niger Delta University,n/a,Nigeria,19323,23.4,"Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Economics & Econometrics,Computer Science,Communication & Media Studies,Education,Law,Business & Management,Biological Sciences,Chemistry,History, Philosophy & Theology,Accounting & Finance,Psychology,Agriculture & Forestry,Electrical & Electronic Engineering,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Architecture,Languages, Literature & Linguistics,Mathematics & Statistics,Art, Performing Arts & Design,General Engineering,Geography,Civil Engineering,Chemical Engineering,Sociology"
Reporter,Nihon Pharmaceutical University,n/a,Japan,1556,17.7,Other Health
Reporter,Niigata University of Health and Welfare,n/a,Japan,4577,17.3,"Sport Science,Accounting & Finance,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Law,Sociology,Computer Science,Psychology,Physics & Astronomy,Mathematics & Statistics,Education,Chemistry,Other Health,Business & Management"
Reporter,University of Niigata Prefecture,n/a,Japan,1309,16,"Other Health,Politics & International Studies (incl Development Studies),Economics & Econometrics,Education"
Reporter,Ninevah University,n/a,Iraq,4517,14.6,"Medicine & Dentistry,Electrical & Electronic Engineering,Other Health,Computer Science,Law,Biological Sciences"
Reporter,Nitte (Deemed to be University),n/a,India,4551,8.1,"Biological Sciences,Communication & Media Studies,Architecture,Medicine & Dentistry,Other Health"
Reporter,University of Northampton,n/a,United Kingdom,10145,17.6,"Politics & International Studies (incl Development Studies),Geography,Law,Accounting & Finance,Sociology,Computer Science,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Sport Science,Education,Electrical & Electronic Engineering,Communication & Media Studies,General Engineering,Languages, Literature & Linguistics,Psychology,Architecture,Mechanical & Aerospace Engineering,Other Health,Business & Management,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences"
Reporter,Northeast Ohio Medical University,n/a,United States,989,10.4,"Medicine & Dentistry,Other Health,Biological Sciences"
Reporter,Northern Border University,n/a,Saudi Arabia,14875,11.5,"Psychology,Computer Science,Geography,Veterinary Science,Education,Medicine & Dentistry,Agriculture & Forestry,Sociology,Archaeology,Languages, Literature & Linguistics,Other Health,Law,Chemistry,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Accounting & Finance,Politics & International Studies (incl Development Studies),Communication & Media Studies,Chemical Engineering,General Engineering,Economics & Econometrics,Sport Science,Mathematics & Statistics,Art, Performing Arts & Design,Physics & Astronomy"
Reporter,Northern Technical University,n/a,Iraq,24000,30.9,"Mechanical & Aerospace Engineering,Agriculture & Forestry,General Engineering,Chemistry,Accounting & Finance,Other Health,Economics & Econometrics,Computer Science,Veterinary Science,Medicine & Dentistry,Civil Engineering,Chemical Engineering,Electrical & Electronic Engineering,Law,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Business & Management"
Reporter,Norwich University of the Arts,n/a,United Kingdom,2490,15.6,"Architecture,Business & Management,Computer Science,Art, Performing Arts & Design"
Reporter,University Centre of El-Bayadh,n/a,Algeria,8000,33.2,"Biological Sciences,General Engineering,History, Philosophy & Theology,Computer Science,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Sociology,Electrical & Electronic Engineering,Economics & Econometrics,Education,Sport Science,Civil Engineering,Law,Languages, Literature & Linguistics,Business & Management"
Reporter,University of Nova Gorica,n/a,Slovenia,405,3.2,"Architecture,Languages, Literature & Linguistics,Chemistry,Business & Management,History, Philosophy & Theology,Biological Sciences,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Agriculture & Forestry,Mathematics & Statistics,Art, Performing Arts & Design,Physics & Astronomy"
Reporter,Novosibirsk State University of Economics and Management,n/a,Russian Federation,4093,8.3,"Sociology,Accounting & Finance,Computer Science,Economics & Econometrics,Business & Management,Psychology,Communication & Media Studies,Mathematics & Statistics,Law,Politics & International Studies (incl Development Studies)"
Reporter,Nueva Ecija University of Science and Technology (NEUST),n/a,Philippines,29516,60,"Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Architecture,Education,Biological Sciences,Electrical & Electronic Engineering,Other Health,Sociology,Business & Management,Mechanical & Aerospace Engineering,Psychology,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry"
Reporter,Universidad Nur,n/a,Bolivia,3894,9.5,"Communication & Media Studies,Education,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Business & Management,General Engineering,Law,Medicine & Dentistry,Psychology,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Other Health,Computer Science,Sociology,Accounting & Finance"
Reporter,October 6 University,n/a,Egypt,23151,11.9,"Civil Engineering,General Engineering,Accounting & Finance,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Computer Science,Other Health,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Education,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Architecture,Art, Performing Arts & Design,Chemical Engineering,Chemistry,History, Philosophy & Theology,Sociology,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Business & Management,Archaeology"
Reporter,October University for Modern Sciences and Arts (MSA),n/a,Egypt,11705,9.8,"Languages, Literature & Linguistics,Business & Management,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Accounting & Finance,Biological Sciences,Communication & Media Studies,Computer Science,Medicine & Dentistry,Other Health,Architecture"
Reporter,Odesa I.I. Mechnikov National University,n/a,Ukraine,5198,7.2,"Biological Sciences,Education,Computer Science,Psychology,Mathematics & Statistics,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Archaeology,Sociology,Chemistry,Accounting & Finance,Communication & Media Studies,Physics & Astronomy,Business & Management,Languages, Literature & Linguistics,Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics"
Reporter,Oguz Han Engineering and Technology University of Turkmenistan,n/a,Turkmenistan,3057,14.1,"Accounting & Finance,Biological Sciences,Mathematics & Statistics,Computer Science,Chemical Engineering,General Engineering,Economics & Econometrics,Education,Electrical & Electronic Engineering,Chemistry,Psychology,Physics & Astronomy,Business & Management"
Reporter,University of Okara,n/a,Pakistan,6970,60.6,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Business & Management,Law,Mathematics & Statistics,Accounting & Finance,Languages, Literature & Linguistics,History, Philosophy & Theology,Computer Science,Sociology,Sport Science,Psychology,Chemistry,Communication & Media Studies,Economics & Econometrics,Education,Geography,Art, Performing Arts & Design,Other Health,Politics & International Studies (incl Development Studies)"
Reporter,Omsk State Agrarian University,n/a,Russian Federation,6548,20.3,"Agriculture & Forestry,Law,Veterinary Science,Biological Sciences,Business & Management,General Engineering,Computer Science,Accounting & Finance,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering"
Reporter,Open Christian University,n/a,South Africa,123,1.6,"Sociology,History, Philosophy & Theology,Psychology,Education,Business & Management"
Reporter,O.P. Jindal Global University,n/a,India,7583,9.1,"Art, Performing Arts & Design,Business & Management,History, Philosophy & Theology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Architecture,Economics & Econometrics,Sociology,Languages, Literature & Linguistics,Psychology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Law"
Reporter,Université d’Oran 2 Mohamed Ben Ahmed,n/a,Algeria,28522,29.2,"Mechanical & Aerospace Engineering,Geography,Psychology,Mathematics & Statistics,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Accounting & Finance,Education,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,General Engineering,Business & Management,Law"
Reporter,Oran Graduate School of Economics,n/a,Algeria,967,13.2,"Business & Management,Economics & Econometrics,Accounting & Finance"
Reporter,Orel State Agrarian University named after N.V. Parahin,n/a,Russian Federation,1773,10.4,"Civil Engineering,Electrical & Electronic Engineering,Agriculture & Forestry,Business & Management,Accounting & Finance,Economics & Econometrics,Veterinary Science"
Reporter,Orel State University named after I.S. Turgenev,n/a,Russian Federation,11703,14.9,"Biological Sciences,Law,History, Philosophy & Theology,Business & Management,Languages, Literature & Linguistics,Sport Science,Accounting & Finance,Other Health,Psychology,Medicine & Dentistry,Chemistry,Architecture,Education,Art, Performing Arts & Design,Civil Engineering,Geography,Computer Science,Physics & Astronomy,Electrical & Electronic Engineering,Sociology,General Engineering,Communication & Media Studies"
Reporter,ORT Uruguay University,n/a,Uruguay,4560,6.7,"Biological Sciences,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Education,Communication & Media Studies,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Architecture,Languages, Literature & Linguistics,Business & Management,Accounting & Finance"
Reporter,Osol Al-Deen University College,n/a,Iraq,3397,28.8,"Communication & Media Studies,Medicine & Dentistry,Other Health,Languages, Literature & Linguistics,Law,Business & Management"
Reporter,University College of Osteopathy,n/a,United Kingdom,370,10.6,Other Health
Reporter,Ostrogradsky National University of Kremenchuk,n/a,Ukraine,3479,12.5,"Computer Science,Communication & Media Studies,Economics & Econometrics,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Art, Performing Arts & Design,Business & Management,Psychology,Mechanical & Aerospace Engineering,Accounting & Finance,Other Health,Electrical & Electronic Engineering,Law"
Reporter,University of Oum El Bouaghi,n/a,Algeria,12759,12.8,"Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Architecture,Geography,Politics & International Studies (incl Development Studies),Sociology,Law,General Engineering,Chemical Engineering,History, Philosophy & Theology,Accounting & Finance,Civil Engineering,Mathematics & Statistics,Psychology,Computer Science,Sport Science,Agriculture & Forestry,Communication & Media Studies,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Other Health,Education,Business & Management,Chemistry,Economics & Econometrics,Electrical & Electronic Engineering,Veterinary Science,Medicine & Dentistry"
Reporter,Universidad del Pacífico,n/a,Peru,4712,9.1,"History, Philosophy & Theology,Business & Management,Law,Art, Performing Arts & Design,Sociology,Accounting & Finance,Computer Science,Economics & Econometrics,Politics & International Studies (incl Development Studies)"
Reporter,Universidad del Pacífico Ecuador,n/a,Ecuador,689,13.9,"Accounting & Finance,Education,Computer Science,Business & Management,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Law"
Reporter,Palestine Polytechnic University,n/a,Palestine,4900,16.6,"Physics & Astronomy,Electrical & Electronic Engineering,Chemistry,Business & Management,Civil Engineering,Sociology,Computer Science,Economics & Econometrics,Accounting & Finance,Languages, Literature & Linguistics,Medicine & Dentistry,Mathematics & Statistics,Psychology,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Other Health"
Reporter,Palestine Technical University – Kadoorie,n/a,Palestine,6987,18.8,"Computer Science,Civil Engineering,Agriculture & Forestry,Mathematics & Statistics,Architecture,Accounting & Finance,Physics & Astronomy,Art, Performing Arts & Design,Languages, Literature & Linguistics,Business & Management,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Chemistry"
Reporter,Universidad de Pamplona,n/a,Colombia,24304,14.9,"General Engineering,Chemical Engineering,Chemistry,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Communication & Media Studies,Medicine & Dentistry,Psychology,Accounting & Finance,Architecture,Geology, Environmental, Earth & Marine Sciences,Law,Veterinary Science,Electrical & Electronic Engineering,Physics & Astronomy,Agriculture & Forestry,Economics & Econometrics,Other Health,History, Philosophy & Theology,Sociology,Civil Engineering,Art, Performing Arts & Design,Education,Sport Science,Business & Management,Computer Science,Biological Sciences"
Reporter,Panteion University of Social and Political Sciences,n/a,Greece,13434,67.8,"Mathematics & Statistics,Art, Performing Arts & Design,Economics & Econometrics,Education,History, Philosophy & Theology,Law,Psychology,Communication & Media Studies,Sociology,Accounting & Finance,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Business & Management"
Reporter,Panthéon-Assas University (Paris 2),n/a,France,21264,77.9,"Business & Management,Computer Science,Law,Communication & Media Studies,Accounting & Finance,Economics & Econometrics,Politics & International Studies (incl Development Studies)"
Reporter,Pavlo Tychyna Uman State Pedagogical University,n/a,Ukraine,7804,14.5,"Sport Science,Economics & Econometrics,Computer Science,Education,Biological Sciences,Chemistry,Archaeology,Accounting & Finance,History, Philosophy & Theology,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics,Geography,Agriculture & Forestry,Psychology,Art, Performing Arts & Design,Physics & Astronomy"
Reporter,University of Petra,n/a,Jordan,6633,20.5,"Medicine & Dentistry,Accounting & Finance,Communication & Media Studies,Other Health,Chemistry,Languages, Literature & Linguistics,Education,Computer Science,Architecture,Art, Performing Arts & Design,Law,Mathematics & Statistics,Business & Management,Civil Engineering"
Reporter,Petre Shotadze Tbilisi Medical Academy,n/a,Georgia,916,16.4,"Other Health,Medicine & Dentistry"
Reporter,Petroleum University of Technology,n/a,Iran,1820,35,"Economics & Econometrics,Civil Engineering,Mechanical & Aerospace Engineering,Business & Management,Electrical & Electronic Engineering,Law,General Engineering,Chemical Engineering,Accounting & Finance"
Reporter,Petro Mohyla Black Sea National University,n/a,Ukraine,3200,10.2,"Sport Science,Education,History, Philosophy & Theology,Chemistry,Accounting & Finance,Other Health,Sociology,Law,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Communication & Media Studies,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Politics & International Studies (incl Development Studies),General Engineering,Business & Management,Computer Science,Physics & Astronomy,Economics & Econometrics"
Reporter,Pharos University,n/a,Egypt,11859,29.1,"Other Health,Computer Science,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Law,Electrical & Electronic Engineering,Architecture,Civil Engineering,Medicine & Dentistry,Communication & Media Studies,Languages, Literature & Linguistics,Chemistry,General Engineering,Accounting & Finance,Business & Management"
Reporter,Philadelphia University (Jordan),n/a,Jordan,3252,16.4,"Law,Civil Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Languages, Literature & Linguistics,Computer Science,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,General Engineering,Architecture,Biological Sciences,Business & Management,Accounting & Finance,Other Health"
Reporter,"Plateau State University, Bokkos",n/a,Nigeria,2484,11.4,"Biological Sciences,Politics & International Studies (incl Development Studies),Physics & Astronomy,Chemistry,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Computer Science,Economics & Econometrics,Art, Performing Arts & Design,Business & Management,Psychology,History, Philosophy & Theology,Mathematics & Statistics,Sociology,Accounting & Finance"
Reporter,Platov South-Russian State Polytechnic University (NPI),n/a,Russian Federation,6861,10.1,"Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,History, Philosophy & Theology,Sociology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Law,Chemical Engineering,Civil Engineering,Education,Business & Management,Electrical & Electronic Engineering,Chemistry"
Reporter,Plymouth Marjon University,n/a,United Kingdom,2015,22.4,"Chemistry,Languages, Literature & Linguistics,Business & Management,Sport Science,Sociology,Art, Performing Arts & Design,Education,Other Health,Medicine & Dentistry,Psychology,Computer Science,Communication & Media Studies"
Reporter,Polytechnic Institute of Setúbal,n/a,Portugal,8258,17.8,"Education,Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Civil Engineering,Computer Science,Chemical Engineering,Accounting & Finance,Sport Science,Communication & Media Studies,General Engineering,Biological Sciences,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering"
Reporter,Pontifical Catholic University of Argentina,n/a,Argentina,18297,4.4,"Education,Civil Engineering,Biological Sciences,Computer Science,Economics & Econometrics,Chemical Engineering,Languages, Literature & Linguistics,Agriculture & Forestry,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Communication & Media Studies,Other Health,Electrical & Electronic Engineering,Business & Management,Psychology,History, Philosophy & Theology,Accounting & Finance,Law,General Engineering,Sociology"
Reporter,University of Poonch Rawalakot,n/a,Pakistan,5149,28.1,"Physics & Astronomy,Medicine & Dentistry,Psychology,Biological Sciences,Electrical & Electronic Engineering,Agriculture & Forestry,Economics & Econometrics,Veterinary Science,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Sociology,Chemistry,Education,Computer Science"
Reporter,Universidad Popular Autónoma del Estado de Puebla,n/a,Mexico,11795,19.3,"Other Health,Communication & Media Studies,Electrical & Electronic Engineering,Law,Mechanical & Aerospace Engineering,Education,Languages, Literature & Linguistics,Veterinary Science,Accounting & Finance,Art, Performing Arts & Design,Agriculture & Forestry,Business & Management,Civil Engineering,Psychology,History, Philosophy & Theology,Chemical Engineering,Economics & Econometrics,Computer Science,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Architecture,Biological Sciences"
Reporter,Prefectural University of Hiroshima,n/a,Japan,2479,11.9,"Other Health,Medicine & Dentistry,Business & Management,Mathematics & Statistics,Agriculture & Forestry,Sociology,Computer Science,Sport Science,History, Philosophy & Theology,Accounting & Finance,Biological Sciences,Languages, Literature & Linguistics"
Reporter,"Presbyterian University, Ghana",n/a,Ghana,2971,41.3,"Computer Science,Business & Management,Accounting & Finance,Politics & International Studies (incl Development Studies),Law,Other Health,Education,Sociology,Mathematics & Statistics"
Reporter,Presidency University,n/a,India,13475,20.3,"General Engineering,Computer Science,Accounting & Finance,Civil Engineering,Law,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Business & Management,Economics & Econometrics,Mechanical & Aerospace Engineering"
Reporter,Prince Mohammad Bin Fahd University,n/a,Saudi Arabia,2899,11.7,"History, Philosophy & Theology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Accounting & Finance,Mechanical & Aerospace Engineering,Architecture,Business & Management,Civil Engineering,Languages, Literature & Linguistics,Economics & Econometrics,General Engineering,Chemical Engineering,Computer Science,Archaeology,Law"
Reporter,"University of Professional Studies, Accra",n/a,Ghana,19634,50.9,"Mathematics & Statistics,Economics & Econometrics,Law,Accounting & Finance,Business & Management,Computer Science,Communication & Media Studies"
Reporter,Prydniprovska State Academy of Civil Engineering and Architecture,n/a,Ukraine,2764,7.2,"Mechanical & Aerospace Engineering,Computer Science,Business & Management,Art, Performing Arts & Design,Civil Engineering,Accounting & Finance,Architecture"
Reporter,Pskov State University,n/a,Russian Federation,4734,18.7,"Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Computer Science,Psychology,Electrical & Electronic Engineering,Law,Other Health,Biological Sciences,Business & Management,Civil Engineering,Education,Mechanical & Aerospace Engineering,Accounting & Finance,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Mathematics & Statistics,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics"
Reporter,PUC-Campinas,n/a,Brazil,13565,32.8,"Other Health,Sociology,Mechanical & Aerospace Engineering,General Engineering,Psychology,Architecture,Chemistry,Business & Management,Sport Science,Biological Sciences,Education,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Geography,Veterinary Science,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Economics & Econometrics,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Law"
Reporter,University of Puthisastra,n/a,Cambodia,2197,8.1,"Medicine & Dentistry,Computer Science,Other Health"
